TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,QuantitySold,PaymentMethod
910,2024-11-15,1181,2035,403,0.0,3847.66,7,CreditCard
911,2025-04-26,1071,2085,403,3.0,1609.65,1,MobilePay
912,2025-02-13,1195,2051,404,0.0,295.94,11,Cash
913,2024-10-17,1071,2054,404,0.0,1802.6,8,DebitCard
914,2024-11-29,1063,2093,402,0.0,1988.8,5,Cash
915,2024-09-10,1050,2013,402,1.0,1095.33,12,CreditCard
916,2024-06-17,1037,2078,402,0.0,1073.69,3,MobilePay
917,2025-02-07,1056,2046,401,0.0,47.69,10,DebitCard
918,2024-09-22,1107,2013,402,0.0,3851.4,2,CreditCard
919,2024-08-27,1155,2023,403,2.0,1001.88,6,Cash
920,2025-01-23,1197,2042,403,2.0,1198.38,4,MobilePay
921,2024-12-27,1020,2079,401,1.0,3208.26,9,DebitCard
922,2024-06-18,1167,2024,404,0.0,1257.07,7,MobilePay
923,2024-10-01,1194,2023,401,3.0,1636.36,1,CreditCard
924,2025-04-18,1143,2046,404,0.0,19.48,11,Cash
925,2024-11-09,1128,2021,403,1.0,1913.82,8,DebitCard
926,2024-06-27,1048,2050,404,0.0,1513.92,5,CreditCard
927,2024-11-01,1102,2026,402,0.0,1204.62,12,MobilePay
928,2024-06-04,1131,2090,403,1.0,573.6,3,Cash
929,2024-07-20,1071,2023,403,2.0,731.84,10,DebitCard
930,2025-05-24,1053,2000,403,2.0,1895.53,2,Cash
931,2025-04-20,1034,2078,403,0.0,70.3,6,MobilePay
932,2024-10-20,1071,2013,401,3.0,1658.05,4,CreditCard
933,2025-01-03,1052,2028,403,3.0,501.86,9,DebitCard
934,2025-02-18,1122,2023,404,1.0,2707.33,7,CreditCard
935,2025-02-20,1005,2029,404,1.0,20.09,1,Cash
936,2024-09-09,1103,2097,402,0.0,2200.44,11,MobilePay
937,2024-06-09,1195,2005,402,0.0,1880.27,8,DebitCard
938,2024-12-27,1002,2013,403,0.0,2661.91,5,MobilePay
939,2024-12-18,1041,2046,402,2.0,27.23,12,CreditCard
940,2025-03-29,1020,2079,402,0.0,1520.04,3,Cash
942,2024-09-23,1089,2019,401,1.0,2006.8,2,CreditCard
943,2024-08-15,1170,2079,403,0.0,2746.63,6,MobilePay
944,2024-10-26,1182,2000,402,1.0,811.67,4,Cash
945,2025-02-15,1122,2014,404,2.0,679.95,9,DebitCard
946,2024-07-24,1090,2046,404,3.0,99.12,7,Cash
947,2024-07-27,1062,2070,404,3.0,125.0,1,CreditCard
948,2024-11-01,1107,2099,402,1.0,446.4,11,MobilePay
949,2025-04-08,1121,2014,401,2.0,1740.21,8,DebitCard
950,2025-03-28,1036,2070,404,1.0,29.29,5,CreditCard
951,2025-05-18,1096,2089,404,0.0,193.85,12,Cash
953,2024-08-02,1116,2089,403,2.0,1307.45,10,DebitCard
954,2024-06-07,1034,2004,402,0.0,876.06,2,MobilePay
955,2025-05-14,1182,2073,403,3.0,580.06,6,CreditCard
956,2024-07-09,1032,2051,401,1.0,1953.18,4,Cash
957,2024-12-28,1032,2083,404,1.0,774.38,9,DebitCard
958,2024-11-12,1026,2039,403,0.0,2937.06,7,CreditCard
959,2024-06-28,1193,2024,402,0.0,215.83,1,MobilePay
960,2024-12-20,1032,2054,401,0.0,3882.56,11,Cash
961,2025-05-17,1080,2092,403,0.0,1798.2,8,DebitCard
962,2024-12-04,1198,2039,404,0.0,1181.92,5,Cash
963,2024-11-23,1023,2029,402,1.0,32.55,12,MobilePay
964,2025-05-19,1186,2066,403,1.0,752.62,3,CreditCard
965,2025-04-11,1182,2049,402,0.0,1155.46,10,DebitCard
967,2024-08-07,1093,2009,402,3.0,76.26,6,Cash
968,2024-09-13,1166,2015,404,0.0,831.83,4,MobilePay
969,2025-04-11,1033,2065,403,3.0,562.51,9,DebitCard
970,2025-04-18,1158,2007,402,0.0,255.33,7,MobilePay
972,2024-11-23,1066,2050,404,2.0,717.73,11,Cash
973,2024-12-27,1032,2091,401,3.0,1460.62,8,DebitCard
974,2024-12-19,1198,2046,404,1.0,131.52,5,CreditCard
975,2025-05-16,1069,2023,401,2.0,1842.52,12,CreditCard
976,2025-02-12,1134,2041,402,0.0,2428.4,3,MobilePay
977,2025-05-19,1050,2046,404,1.0,71.15,10,Cash
978,2025-05-02,1002,2076,402,0.0,1252.2,2,DebitCard
979,2024-10-09,1187,2094,403,0.0,1870.95,6,CreditCard
980,2024-12-03,1172,2066,401,1.0,1295.89,4,Cash
981,2024-12-21,1071,2069,402,1.0,1907.13,9,MobilePay
982,2025-05-23,1003,2046,401,2.0,131.49,7,DebitCard
983,2025-02-06,1116,2045,403,3.0,1541.91,1,CreditCard
984,2024-07-18,1005,2070,402,3.0,102.34,11,Cash
985,2025-01-29,1179,2012,401,0.0,82.03,8,MobilePay
986,2025-05-09,1066,2064,401,3.0,1564.92,5,DebitCard
987,2024-12-14,1032,2044,404,3.0,0.0,12,Cash
988,2024-10-27,1020,2041,403,3.0,518.71,3,CreditCard
990,2024-08-19,1013,2073,404,3.0,388.75,2,CreditCard
991,2025-04-28,1111,2023,401,3.0,3322.93,6,MobilePay
992,2024-09-14,1082,2019,401,1.0,3684.09,4,Cash
993,2025-05-03,1005,2023,404,2.0,3436.35,9,DebitCard
994,2024-08-31,1071,2048,403,2.0,330.35,7,CreditCard
995,2024-06-10,1026,2039,401,2.0,1312.82,1,Cash
996,2024-07-04,1053,2062,401,3.0,198.81,11,MobilePay
997,2025-02-01,1080,2057,402,0.0,1336.35,8,DebitCard
998,2025-01-05,1030,2044,404,0.0,1496.31,5,CreditCard
999,2025-05-06,1034,2066,402,2.0,473.07,12,Cash
1000,2024-10-11,1116,2091,402,2.0,3433.66,3,MobilePay
1001,2024-11-23,1111,2051,402,1.0,1780.26,10,DebitCard
1002,2024-09-23,1149,2075,403,1.0,1001.27,2,Cash
1003,2025-04-20,1191,2054,401,3.0,2088.12,6,CreditCard
1005,2025-05-15,1101,2023,403,1.0,826.88,9,DebitCard
1006,2025-01-17,1199,2009,403,2.0,89.45,7,CreditCard
1007,2024-10-08,1066,2077,402,0.0,1446.72,1,MobilePay
1008,2025-05-13,1171,2079,404,2.0,723.47,11,Cash
1009,2024-12-01,1020,2015,404,2.0,511.02,8,DebitCard
1010,2024-06-09,1034,2036,402,3.0,1090.26,5,MobilePay
1011,2024-12-09,1004,2019,404,2.0,2056.21,12,CreditCard
1012,2024-07-05,1126,2050,403,3.0,1300.14,3,Cash
1013,2025-05-01,1158,2035,401,1.0,1952.87,10,DebitCard
1015,2024-07-17,1019,2039,404,1.0,3125.54,6,MobilePay
1016,2024-07-20,1037,2052,404,1.0,1339.47,4,Cash
1017,2025-05-24,1187,2011,403,0.0,1679.31,9,DebitCard
1018,2024-09-07,1052,2009,404,0.0,40.26,7,Cash
1019,2025-03-28,1066,2070,403,2.0,101.74,1,MobilePay
1020,2025-04-07,1116,2054,404,1.0,1345.79,11,CreditCard
1021,2024-09-21,1020,2073,401,0.0,519.1,8,DebitCard
1022,2025-04-25,1034,2067,404,0.0,213.93,5,CreditCard
1023,2024-11-14,1005,2006,404,0.0,795.92,12,Cash
1024,2025-05-07,1071,2076,403,3.0,262.91,3,MobilePay
1025,2024-06-22,1066,2013,401,1.0,954.64,10,DebitCard
1026,2024-09-01,1183,2050,401,2.0,383.51,2,MobilePay
1027,2024-08-23,1180,2093,401,3.0,1712.5,6,CreditCard
1028,2025-02-01,1066,2054,404,0.0,2425.65,4,Cash
1029,2024-06-09,1019,2013,403,0.0,1613.8,9,DebitCard
1030,2024-07-16,1145,2037,402,1.0,1561.75,7,CreditCard
1031,2024-07-12,1085,2094,403,2.0,544.4,1,MobilePay
1032,2024-11-22,1077,2066,404,0.0,850.12,11,Cash
1033,2024-08-30,1091,2031,404,0.0,1911.89,8,DebitCard
1034,2025-01-09,1160,2057,402,2.0,812.5,5,Cash
1035,2024-11-09,1079,2039,403,0.0,2547.62,12,CreditCard
1036,2025-05-21,1073,2013,404,1.0,1176.02,3,MobilePay
1037,2025-05-20,1170,2091,403,0.0,2542.36,10,DebitCard
1038,2024-08-29,1031,2041,401,0.0,1119.73,2,CreditCard
1039,2025-04-19,1128,2098,402,2.0,1479.45,6,Cash
1041,2024-07-12,1077,2022,404,2.0,321.39,9,DebitCard
1042,2025-03-08,1106,2038,403,3.0,783.13,7,MobilePay
1043,2025-04-18,1035,2088,403,2.0,883.95,1,CreditCard
1044,2024-11-10,1007,2003,404,1.0,639.66,11,Cash
1045,2024-09-07,1032,2072,403,0.0,295.57,8,DebitCard
1046,2025-01-24,1195,2058,401,2.0,1317.27,5,CreditCard
1047,2024-10-12,1020,2088,403,0.0,1365.11,12,MobilePay
1048,2025-02-24,1071,2071,404,1.0,656.24,3,Cash
1049,2025-05-29,1032,2025,401,0.0,1765.8,10,DebitCard
1050,2024-12-07,1066,2064,404,0.0,993.25,2,Cash
1051,2024-08-16,1020,2087,404,0.0,1290.58,6,MobilePay
1052,2024-08-16,1168,2097,402,2.0,950.09,4,CreditCard
1053,2024-12-24,1070,2089,401,3.0,602.67,9,DebitCard
1054,2024-07-20,1148,2070,404,0.0,144.79,7,CreditCard
1055,2024-11-23,1070,2023,403,1.0,3678.01,1,Cash
1056,2024-11-02,1116,2092,403,1.0,1537.08,11,MobilePay
1057,2024-10-01,1165,2060,402,2.0,681.95,8,DebitCard
1058,2025-05-16,1158,2008,401,0.0,501.82,5,MobilePay
1060,2025-02-19,1107,2007,403,0.0,779.93,3,Cash
1061,2025-01-05,1116,2046,404,1.0,78.75,10,DebitCard
1062,2025-01-28,1116,2067,402,0.0,1353.88,2,CreditCard
1063,2024-08-23,1001,2052,401,3.0,454.58,6,MobilePay
1064,2025-03-30,1091,2071,402,3.0,783.43,4,Cash
1065,2024-06-30,1020,2091,402,0.0,601.44,9,DebitCard
1066,2025-03-28,1064,2045,401,1.0,195.82,7,Cash
1067,2024-12-21,1156,2051,401,0.0,1877.01,1,CreditCard
1068,2025-05-27,1008,2040,402,0.0,86.59,11,MobilePay
1069,2025-02-21,1169,2007,402,0.0,187.99,8,DebitCard
1070,2024-11-09,1020,2061,402,0.0,1018.36,5,CreditCard
1071,2024-09-01,1122,2029,401,0.0,123.59,12,Cash
1072,2024-12-11,1174,2002,404,0.0,1406.11,3,MobilePay
1073,2024-11-13,1035,2019,403,2.0,760.65,10,DebitCard
1074,2024-09-04,1058,2096,401,0.0,537.35,2,MobilePay
1075,2024-06-25,1032,2013,403,1.0,1083.72,6,CreditCard
1077,2024-11-16,1093,2037,402,2.0,1105.77,9,DebitCard
1079,2024-12-07,1141,2054,402,0.0,2481.25,1,MobilePay
1080,2025-03-07,1005,2004,403,3.0,1931.94,11,Cash
1081,2024-06-26,1098,2048,404,1.0,409.63,8,DebitCard
1083,2025-03-24,1193,2039,404,0.0,2989.82,12,MobilePay
1084,2025-05-16,1073,2068,404,2.0,793.52,3,CreditCard
1085,2025-02-27,1033,2035,403,1.0,1831.21,10,DebitCard
1086,2024-12-20,1020,2084,403,0.0,1158.46,6,CreditCard
1087,2024-10-08,1045,2002,404,0.0,749.51,3,Cash
1088,2025-01-09,1104,2019,403,2.0,2481.98,11,MobilePay
1089,2024-09-14,1066,2016,402,1.0,1329.16,2,DebitCard
1090,2024-09-04,1047,2056,403,0.0,168.59,9,MobilePay
1091,2025-02-13,1065,2054,401,2.0,2781.22,4,CreditCard
1092,2024-07-18,1071,2040,404,0.0,49.63,7,Cash
1093,2024-06-11,1092,2046,403,2.0,32.44,1,DebitCard
1094,2024-06-20,1151,2039,402,2.0,2204.78,8,CreditCard
1095,2024-12-22,1038,2083,401,1.0,1995.74,5,MobilePay
1096,2025-01-04,1137,2067,401,3.0,430.3,12,Cash
1097,2024-12-20,1084,2054,402,0.0,2502.53,3,DebitCard
1098,2025-05-17,1020,2064,401,3.0,925.49,10,Cash
1099,2024-11-09,1032,2031,404,1.0,1601.92,2,CreditCard
1100,2024-10-16,1005,2018,404,1.0,1758.99,6,MobilePay
1102,2024-06-11,1066,2097,404,2.0,3636.18,9,CreditCard
1103,2024-09-07,1086,2043,401,0.0,1845.41,7,Cash
1104,2025-05-15,1161,2055,403,1.0,1461.23,1,MobilePay
1105,2024-12-24,1130,2013,403,3.0,2473.64,11,DebitCard
1106,2024-12-05,1197,2041,404,3.0,2228.3,8,MobilePay
1107,2025-03-03,1010,2094,402,2.0,1250.18,5,CreditCard
1109,2025-05-29,1059,2018,401,1.0,1809.96,3,DebitCard
1110,2025-05-17,1049,2013,403,3.0,2844.02,10,CreditCard
1111,2025-04-01,1028,2015,404,3.0,1735.78,2,MobilePay
1112,2025-05-30,1029,2010,402,2.0,703.91,6,Cash
1113,2024-11-20,1172,2090,403,0.0,1868.12,4,DebitCard
1114,2025-03-18,1142,2080,401,0.0,1193.37,9,Cash
1115,2025-04-17,1071,2023,404,3.0,1393.58,7,MobilePay
1116,2025-04-18,1185,2000,404,0.0,456.67,1,CreditCard
1117,2024-08-13,1067,2080,402,3.0,1910.95,11,DebitCard
1118,2025-04-18,1074,2062,404,3.0,476.91,8,CreditCard
1119,2025-05-19,1195,2091,403,3.0,2591.31,5,Cash
1120,2024-10-07,1005,2099,404,3.0,1390.08,12,MobilePay
1121,2024-06-13,1055,2052,401,2.0,669.36,3,DebitCard
1123,2024-10-04,1146,2068,402,0.0,1245.94,2,CreditCard
1124,2024-10-11,1005,2002,404,2.0,1545.34,6,Cash
1125,2024-12-15,1132,2097,402,3.0,1532.01,4,DebitCard
1126,2025-03-21,1084,2070,402,0.0,115.72,9,CreditCard
1127,2024-12-09,1124,2041,403,0.0,3596.32,7,CreditCard
1128,2024-06-15,1096,2016,403,0.0,1458.12,1,MobilePay
1129,2025-03-06,1003,2069,402,3.0,1231.1,11,Cash
1130,2024-10-05,1131,2038,403,0.0,1329.3,8,DebitCard
1132,2025-02-19,1195,2013,404,0.0,1544.52,12,Cash
1133,2024-10-26,1164,2029,401,1.0,141.89,3,MobilePay
1134,2024-12-25,1005,2060,402,0.0,853.12,10,DebitCard
1135,2025-02-24,1009,2070,404,2.0,115.71,2,CreditCard
1136,2025-03-18,1080,2030,403,3.0,1724.37,6,Cash
1137,2025-05-30,1066,2009,404,0.0,114.74,4,MobilePay
1139,2024-11-09,1066,2037,403,2.0,373.59,7,Cash
1140,2024-09-27,1157,2047,403,1.0,1857.81,1,CreditCard
1141,2025-02-15,1034,2091,401,1.0,801.72,11,MobilePay
1142,2025-05-24,1048,2019,404,0.0,3175.05,8,DebitCard
1143,2024-06-29,1057,2009,402,3.0,52.81,5,CreditCard
1144,2025-01-02,1065,2082,402,0.0,1474.78,12,MobilePay
1145,2024-09-22,1026,2097,404,2.0,3817.69,3,Cash
1146,2024-12-30,1053,2035,402,1.0,2639.59,10,DebitCard
1148,2024-09-07,1198,2060,403,2.0,1772.41,6,CreditCard
1150,2025-01-31,1111,2022,401,3.0,724.68,9,DebitCard
1151,2024-11-11,1048,2022,401,2.0,60.95,7,CreditCard
1152,2024-10-04,1089,2064,401,0.0,1301.26,1,MobilePay
1153,2024-11-04,1180,2013,401,3.0,3345.08,11,Cash
1154,2024-11-30,1165,2013,401,1.0,1296.08,8,DebitCard
1155,2025-04-09,1066,2013,403,2.0,1373.82,5,Cash
1156,2024-12-29,1089,2021,403,3.0,1352.06,12,MobilePay
1157,2024-06-27,1116,2010,402,2.0,1393.0,3,CreditCard
1158,2024-11-08,1000,2070,403,3.0,107.48,10,DebitCard
1160,2024-08-29,1020,2031,403,1.0,1489.32,6,Cash
1161,2024-10-04,1073,2023,403,1.0,1396.51,4,MobilePay
1162,2025-05-24,1112,2091,403,2.0,2853.69,9,DebitCard
1163,2025-03-31,1043,2039,404,1.0,2452.34,7,MobilePay
1164,2025-01-12,1073,2097,403,1.0,2604.6,1,CreditCard
1165,2024-06-14,1116,2059,403,3.0,1807.49,11,Cash
1166,2024-10-09,1089,2001,402,2.0,1810.81,8,DebitCard
1167,2024-08-17,1041,2023,401,3.0,3625.24,5,CreditCard
1169,2025-04-18,1129,2079,403,3.0,1238.12,3,Cash
1170,2024-08-09,1152,2067,402,1.0,699.64,10,DebitCard
1171,2025-05-17,1079,2018,403,1.0,1334.29,2,Cash
1172,2024-08-23,1020,2035,402,1.0,2999.07,6,CreditCard
1173,2025-03-11,1116,2046,404,3.0,126.39,4,MobilePay
1174,2025-02-09,1024,2040,402,2.0,124.77,9,DebitCard
1175,2025-02-20,1100,2044,404,0.0,1236.62,7,CreditCard
1176,2025-03-08,1087,2000,404,1.0,416.54,1,Cash
1178,2024-06-15,1107,2079,401,0.0,3797.02,8,DebitCard
1180,2024-11-05,1077,2094,401,3.0,1572.96,12,CreditCard
1181,2025-02-12,1093,2023,404,3.0,860.04,3,Cash
1182,2024-06-03,1181,2025,404,3.0,287.03,10,DebitCard
1183,2024-11-30,1153,2032,404,2.0,95.88,2,CreditCard
1184,2024-09-18,1106,2054,403,0.0,664.76,6,MobilePay
1185,2025-02-23,1066,2016,402,3.0,723.5,4,Cash
1186,2024-11-22,1187,2072,404,0.0,124.66,9,DebitCard
1187,2024-12-28,1025,2092,401,2.0,93.65,7,Cash
1188,2025-05-15,1167,2010,404,1.0,1990.09,1,MobilePay
1189,2024-12-30,1062,2006,403,1.0,902.04,11,CreditCard
1190,2025-02-28,1070,2005,404,2.0,844.01,8,DebitCard
1191,2024-06-08,1033,2091,403,1.0,1960.74,5,CreditCard
1192,2024-06-28,1182,2058,404,2.0,977.43,12,Cash
1193,2024-12-16,1081,2046,402,3.0,107.68,3,MobilePay
1194,2025-01-25,1008,2073,401,2.0,1508.62,10,DebitCard
1195,2024-12-10,1192,2046,401,1.0,89.08,2,MobilePay
1196,2024-11-09,1192,2071,404,3.0,306.81,6,CreditCard
1197,2024-12-28,1024,2027,401,1.0,1545.41,4,Cash
1198,2025-05-27,1140,2096,402,2.0,758.19,9,DebitCard
1199,2024-07-15,1162,2040,404,3.0,74.95,7,CreditCard
1200,2025-03-30,1045,2000,403,1.0,241.73,1,MobilePay
1201,2024-12-21,1107,2081,401,1.0,1031.55,11,Cash
1203,2024-06-10,1167,2065,402,1.0,1459.97,5,Cash
1204,2024-09-07,1182,2041,402,0.0,2575.31,12,CreditCard
1205,2024-09-09,1061,2059,401,2.0,1822.31,3,MobilePay
1206,2024-09-09,1017,2013,404,3.0,816.65,10,DebitCard
1207,2024-11-09,1183,2091,401,0.0,2292.79,2,CreditCard
1208,2025-03-29,1093,2065,404,0.0,1701.79,6,Cash
1209,2025-03-04,1028,2046,404,1.0,121.38,4,MobilePay
1210,2024-08-26,1066,2090,404,2.0,1393.93,9,DebitCard
1211,2024-10-11,1066,2076,401,1.0,100.58,7,MobilePay
1212,2025-04-19,1182,2023,403,3.0,1194.99,1,CreditCard
1213,2025-03-22,1020,2032,402,0.0,640.77,11,Cash
1214,2024-12-22,1184,2066,404,1.0,1305.51,8,DebitCard
1215,2024-12-23,1133,2062,402,3.0,1799.41,5,CreditCard
1216,2024-06-07,1087,2035,402,0.0,2104.26,12,MobilePay
1217,2024-11-22,1003,2067,402,2.0,827.06,3,Cash
1218,2024-07-12,1017,2097,401,0.0,2853.27,10,DebitCard
1219,2024-09-08,1046,2083,402,3.0,1959.79,2,Cash
1220,2024-09-17,1190,2019,402,0.0,1597.73,6,MobilePay
1221,2025-03-06,1025,2006,403,0.0,276.99,4,CreditCard
1222,2024-07-06,1071,2038,401,0.0,913.15,9,DebitCard
1223,2025-01-11,1162,2058,401,3.0,1010.58,7,CreditCard
1224,2024-08-12,1131,2041,403,1.0,3550.29,1,Cash
1225,2024-12-04,1028,2023,404,0.0,2792.97,11,MobilePay
1226,2024-12-01,1005,2012,404,1.0,261.99,8,DebitCard
1227,2024-09-04,1078,2070,404,2.0,39.44,5,MobilePay
1228,2025-01-24,1049,2021,402,1.0,1057.11,12,CreditCard
1229,2024-11-26,1106,2034,402,3.0,1677.16,3,Cash
1230,2024-10-26,1186,2095,403,3.0,1537.26,10,DebitCard
1231,2024-06-03,1014,2045,402,2.0,1423.46,2,CreditCard
1232,2024-08-25,1075,2003,403,3.0,1141.95,6,MobilePay
1234,2024-12-25,1011,2049,404,3.0,159.42,9,DebitCard
1235,2024-10-16,1112,2014,404,0.0,1561.72,7,Cash
1236,2024-11-09,1116,2073,402,3.0,1166.83,1,CreditCard
1237,2025-03-06,1135,2088,401,0.0,1413.54,11,MobilePay
1238,2025-02-24,1092,2057,402,3.0,756.3,8,DebitCard
1240,2025-03-20,1015,2065,403,0.0,112.56,12,Cash
1241,2024-12-04,1137,2073,403,0.0,1949.74,3,MobilePay
1242,2025-03-13,1131,2011,404,1.0,1545.87,10,DebitCard
1243,2024-11-14,1115,2094,402,0.0,1171.69,2,MobilePay
1244,2024-11-20,1189,2055,401,2.0,0.0,6,CreditCard
1245,2025-03-31,1071,2029,403,2.0,101.51,4,Cash
1246,2024-08-23,1090,2091,402,1.0,1317.14,9,DebitCard
1247,2024-06-12,1010,2069,403,2.0,1860.51,7,CreditCard
1248,2025-01-18,1116,2034,402,1.0,103.23,1,MobilePay
1249,2025-04-18,1031,2048,401,1.0,921.28,11,Cash
1250,2024-11-04,1005,2015,401,0.0,458.79,8,DebitCard
1251,2025-05-10,1091,2040,404,0.0,60.38,5,Cash
1253,2025-04-03,1166,2009,404,0.0,48.46,3,CreditCard
1254,2025-01-13,1036,2022,401,1.0,966.13,10,DebitCard
1255,2024-06-17,1053,2084,403,3.0,867.52,2,CreditCard
1256,2024-08-11,1038,2085,402,0.0,108.46,6,Cash
1257,2024-08-24,1095,2033,403,0.0,105.57,4,MobilePay
1258,2024-11-24,1036,2005,404,1.0,79.13,9,DebitCard
1259,2025-04-25,1066,2091,404,3.0,3214.72,7,MobilePay
1260,2025-01-08,1120,2032,402,2.0,1353.44,1,CreditCard
1261,2024-07-11,1146,2035,402,1.0,869.85,11,Cash
1263,2025-01-23,1147,2034,402,2.0,1179.77,5,CreditCard
1264,2025-05-09,1005,2025,402,0.0,1678.99,12,CreditCard
1265,2024-09-06,1002,2061,403,3.0,468.93,3,MobilePay
1266,2025-01-01,1030,2083,403,1.0,1623.63,10,Cash
1267,2024-11-29,1169,2054,403,0.0,3390.32,2,DebitCard
1268,2025-05-20,1071,2014,401,2.0,727.87,6,CreditCard
1269,2024-11-20,1021,2064,402,1.0,1377.12,4,Cash
1270,2025-03-11,1089,2099,402,0.0,757.18,9,MobilePay
1271,2024-09-03,1135,2023,401,1.0,3879.97,7,DebitCard
1272,2024-08-03,1156,2025,403,0.0,831.7,1,CreditCard
1273,2024-11-02,1107,2059,403,2.0,1240.37,11,Cash
1274,2024-09-12,1079,2039,401,0.0,1147.06,8,MobilePay
1275,2025-03-29,1062,2020,404,1.0,733.29,5,DebitCard
1276,2024-09-01,1035,2015,402,1.0,1533.14,12,Cash
1277,2024-06-05,1020,2098,404,3.0,293.49,3,CreditCard
1278,2025-02-26,1018,2096,403,0.0,1787.68,10,MobilePay
1279,2024-07-18,1149,2091,403,0.0,3792.92,2,CreditCard
1280,2025-05-17,1061,2085,404,3.0,1294.22,6,MobilePay
1281,2025-04-13,1185,2032,403,2.0,212.03,4,Cash
1282,2024-07-13,1062,2028,404,0.0,1661.21,9,DebitCard
1283,2024-11-30,1144,2066,404,0.0,1684.5,7,CreditCard
1284,2025-01-11,1066,2035,403,3.0,3732.3,1,Cash
1285,2024-06-17,1112,2073,401,3.0,100.0,11,MobilePay
1286,2024-12-19,1089,2079,401,2.0,3573.55,8,DebitCard
1287,2024-10-19,1070,2006,403,2.0,363.15,5,CreditCard
1288,2024-12-17,1165,2046,403,1.0,129.93,12,Cash
1289,2024-10-12,1189,2029,403,0.0,22.66,3,MobilePay
1291,2025-04-25,1043,2009,402,2.0,85.36,2,Cash
1292,2024-11-04,1050,2039,404,1.0,2897.72,6,CreditCard
1293,2024-11-04,1026,2094,403,0.0,488.41,4,MobilePay
1294,2025-03-30,1116,2035,401,1.0,1516.25,9,DebitCard
1296,2024-08-19,1005,2049,403,2.0,563.94,1,MobilePay
1297,2024-10-26,1060,2040,401,1.0,125.84,11,Cash
1298,2025-02-07,1148,2097,404,0.0,3218.41,8,DebitCard
1299,2025-02-15,1165,2028,404,0.0,903.85,5,MobilePay
1300,2024-12-24,1116,2091,401,3.0,1165.46,12,CreditCard
1301,2025-01-30,1020,2093,401,3.0,1540.51,3,Cash
1302,2024-07-26,1169,2068,403,3.0,1102.24,10,DebitCard
1303,2025-01-29,1001,2006,403,0.0,1083.06,6,CreditCard
1304,2025-02-20,1063,2099,402,0.0,1015.2,3,MobilePay
1305,2024-07-20,1005,2087,404,3.0,320.09,11,Cash
1306,2024-10-17,1089,2079,403,1.0,1402.73,2,DebitCard
1307,2024-10-19,1020,2009,403,0.0,147.48,9,Cash
1308,2024-06-26,1043,2097,401,0.0,624.44,4,MobilePay
1309,2025-04-28,1017,2024,404,1.0,239.08,7,CreditCard
1310,2025-01-30,1089,2056,402,3.0,125.61,1,DebitCard
1311,2024-12-12,1030,2039,403,1.0,1253.23,8,CreditCard
1312,2024-07-12,1116,2043,404,3.0,1890.82,5,Cash
1313,2025-01-23,1071,2030,404,3.0,164.32,12,MobilePay
1314,2025-05-26,1168,2075,401,0.0,675.08,3,DebitCard
1315,2024-12-09,1136,2096,402,1.0,436.18,10,MobilePay
1316,2025-05-12,1111,2062,401,2.0,1238.84,2,CreditCard
1317,2024-10-03,1197,2013,401,0.0,3143.61,6,Cash
1318,2025-04-26,1164,2009,401,0.0,36.35,4,DebitCard
1319,2025-05-19,1005,2067,402,0.0,242.37,9,CreditCard
1320,2025-05-15,1182,2029,404,0.0,63.41,7,MobilePay
1321,2025-04-26,1020,2035,403,3.0,2173.03,1,Cash
1322,2025-04-04,1116,2079,403,3.0,3695.78,11,DebitCard
1323,2025-04-27,1167,2034,404,3.0,785.41,8,Cash
1324,2025-04-05,1032,2013,404,0.0,1080.0,5,CreditCard
1325,2025-02-01,1066,2091,401,2.0,3830.42,12,MobilePay
1326,2025-05-16,1177,2068,403,2.0,282.83,3,DebitCard
1327,2025-03-29,1022,2063,402,0.0,263.22,10,CreditCard
1328,2024-09-02,1047,2019,402,2.0,1142.41,2,Cash
1329,2024-12-26,1071,2092,403,0.0,347.79,6,MobilePay
1330,2025-04-12,1044,2025,401,1.0,1035.91,4,DebitCard
1331,2024-09-01,1085,2056,401,0.0,1223.24,9,MobilePay
1332,2024-09-26,1089,2019,404,0.0,1264.62,7,CreditCard
1333,2025-05-09,1036,2087,402,0.0,0.0,1,Cash
1335,2024-11-27,1098,2039,404,1.0,3256.74,8,CreditCard
1336,2024-10-17,1116,2019,404,2.0,1790.89,5,MobilePay
1337,2025-02-21,1099,2020,403,3.0,330.77,12,Cash
1338,2024-11-22,1138,2051,402,2.0,841.3,3,DebitCard
1339,2025-04-20,1115,2049,404,2.0,309.57,10,Cash
1340,2024-12-10,1071,2093,403,3.0,648.45,2,MobilePay
1341,2024-11-02,1138,2038,404,0.0,1125.8,6,CreditCard
1342,2024-08-04,1132,2056,401,3.0,386.06,4,DebitCard
1344,2024-07-25,1080,2097,401,0.0,539.01,7,Cash
1345,2025-04-12,1066,2040,402,1.0,19.24,1,MobilePay
1346,2025-01-02,1114,2090,402,0.0,361.63,11,DebitCard
1347,2025-04-19,1066,2079,404,3.0,1765.56,8,MobilePay
1348,2025-04-07,1066,2018,404,0.0,792.85,5,CreditCard
1349,2024-10-30,1034,2046,404,1.0,12.78,12,Cash
1350,2024-11-30,1088,2010,403,0.0,635.2,3,DebitCard
1352,2024-12-01,1151,2021,403,1.0,1964.97,2,MobilePay
1353,2025-04-28,1089,2006,402,2.0,894.25,6,Cash
1354,2024-06-18,1194,2084,401,0.0,1957.58,4,DebitCard
