TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,QuantitySold,PaymentMethod
898,6/5/2024,1039,2018,404,2,1464.57,7,Cash
899,5/23/2025,1063,2053,404,2,1029.35,1,MobilePay
900,9/21/2024,1183,2029,403,0,66.91,11,CreditCard
901,10/5/2024,1066,2035,401,0,1786.33,8,DebitCard
902,5/8/2025,1002,2054,402,0,3273.29,5,CreditCard
903,5/1/2025,1182,2068,403,0,1931.06,12,Cash
904,1/25/2025,1134,2022,401,1,1907.34,3,MobilePay
905,11/11/2024,1095,2043,402,0,992.09,10,DebitCard
906,9/16/2024,1005,2041,401,3,526.51,2,MobilePay
907,11/22/2024,1027,2023,404,0,1388.95,6,CreditCard
908,12/10/2024,1105,2091,401,2,2279.11,4,Cash
909,9/30/2024,1046,2034,401,3,739.79,9,DebitCard
910,11/15/2024,1181,2035,403,,3847.66,7,CreditCard
911,4/26/2025,1071,2085,403,3,1609.65,1,MobilePay
912,2/13/2025,1195,2051,404,0,295.94,11,Cash
913,10/17/2024,1071,2054,404,0,1802.6,8,DebitCard
914,11/29/2024,1063,2093,402,0,1988.8,5,Cash
915,9/10/2024,1050,2013,402,1,1095.33,12,CreditCard
916,6/17/2024,1037,2078,402,0,1073.69,3,MobilePay
917,2/7/2025,1056,2046,401,0,47.69,10,DebitCard
918,9/22/2024,1107,2013,402,,3851.4,2,CreditCard
919,8/27/2024,1155,2023,403,2,1001.88,6,Cash
920,1/23/2025,1197,2042,403,2,1198.38,4,MobilePay
921,12/27/2024,1020,2079,401,1,3208.26,9,DebitCard
922,6/18/2024,1167,2024,404,0,1257.07,7,MobilePay
923,10/1/2024,1194,2023,401,3,1636.36,1,CreditCard
924,4/18/2025,1143,2046,404,0,19.48,11,Cash
925,11/9/2024,1128,2021,403,1,1913.82,8,DebitCard
926,6/27/2024,1048,2050,404,0,1513.92,5,CreditCard
927,11/1/2024,1102,2026,402,,1204.62,12,MobilePay
928,6/4/2024,1131,2090,403,1,573.6,3,Cash
929,7/20/2024,1071,2023,403,2,731.84,10,DebitCard
930,5/24/2025,1053,2000,403,2,1895.53,2,Cash
931,4/20/2025,1034,2078,403,0,70.3,6,MobilePay
932,10/20/2024,1071,2013,401,3,1658.05,4,CreditCard
933,1/3/2025,1052,2028,403,3,501.86,9,DebitCard
934,2/18/2025,1122,2023,404,1,2707.33,7,CreditCard
935,2/20/2025,1005,2029,404,1,20.09,1,Cash
936,9/9/2024,1103,2097,402,0,2200.44,11,MobilePay
937,6/9/2024,1195,2005,402,0,1880.27,8,DebitCard
938,12/27/2024,1002,2013,403,0,2661.91,5,MobilePay
939,12/18/2024,1041,2046,402,2,27.23,12,CreditCard
940,3/29/2025,1020,2079,402,,1520.04,3,Cash
941,11/1/2024,1073,2079,401,0,4804.1,10,DebitCard
942,9/23/2024,1089,2019,401,1,2006.8,2,CreditCard
943,8/15/2024,1170,2079,403,0,2746.63,6,MobilePay
944,10/26/2024,1182,2000,402,1,811.67,4,Cash
945,2/15/2025,1122,2014,404,2,679.95,9,DebitCard
946,7/24/2024,1090,2046,404,3,99.12,7,Cash
947,7/27/2024,1062,2070,404,3,125,1,CreditCard
948,11/1/2024,1107,2099,402,1,446.4,11,MobilePay
949,4/8/2025,1121,2014,401,2,1740.21,8,DebitCard
950,3/28/2025,1036,2070,404,1,29.29,5,CreditCard
951,5/18/2025,1096,2089,404,0,193.85,12,Cash
952,4/4/2025,1007,2023,401,0,4161.7,3,MobilePay
953,8/2/2024,1116,2089,403,2,1307.45,10,DebitCard
954,6/7/2024,1034,2004,402,0,876.06,2,MobilePay
955,5/14/2025,1182,2073,403,3,580.06,6,CreditCard
956,7/9/2024,1032,2051,401,1,1953.18,4,Cash
957,12/28/2024,1032,2083,404,1,774.38,9,DebitCard
958,11/12/2024,1026,2039,403,,2937.06,7,CreditCard
959,6/28/2024,1193,2024,402,0,215.83,1,MobilePay
960,12/20/2024,1032,2054,401,0,3882.56,11,Cash
961,5/17/2025,1080,2092,403,0,1798.2,8,DebitCard
962,12/4/2024,1198,2039,404,0,1181.92,5,Cash
963,11/23/2024,1023,2029,402,1,32.55,12,MobilePay
964,5/19/2025,1186,2066,403,1,752.62,3,CreditCard
965,4/11/2025,1182,2049,402,0,1155.46,10,DebitCard
966,5/30/2025,1034,2041,401,3,4703.25,2,CreditCard
967,8/7/2024,1093,2009,402,3,76.26,6,Cash
968,9/13/2024,1166,2015,404,,831.83,4,MobilePay
969,4/11/2025,1033,2065,403,3,562.51,9,DebitCard
970,4/18/2025,1158,2007,402,0,255.33,7,MobilePay
971,10/28/2024,1018,2091,401,3,4550.57,1,CreditCard
972,11/23/2024,1066,2050,404,2,717.73,11,Cash
973,12/27/2024,1032,2091,401,3,1460.62,8,DebitCard
974,12/19/2024,1198,2046,404,1,131.52,5,Credit
975,5/16/2025,1069,2023,401,2,1842.52,12,CreditCard
976,2/12/2025,1134,2041,402,0,2428.4,3,MobilePay
977,5/19/2025,1050,2046,404,1,71.15,10,Cash
978,5/2/2025,1002,2076,402,,1252.2,2,DebitCard
979,10/9/2024,1187,2094,403,,1870.95,6,CreditCard
980,12/3/2024,1172,2066,401,1,1295.89,4,Cash
981,12/21/2024,1071,2069,402,1,1907.13,9,MobilePay
982,5/23/2025,1003,2046,401,2,131.49,7,DebitCard
983,2/6/2025,1116,2045,403,3,1541.91,1,CreditCard
984,7/18/2024,1005,2070,402,3,102.34,11,Cash
985,1/29/2025,1179,2012,401,0,82.03,8,MobilePay
986,5/9/2025,1066,2064,401,3,1564.92,5,DebitCard
987,12/14/2024,1032,2044,404,3,0,12,Cash
988,10/27/2024,1020,2041,403,3,518.71,3,CreditCard
989,4/30/2025,1034,2054,403,3,4880.71,10,MobilePay
990,8/19/2024,1013,2073,404,3,388.75,2,CreditCard
991,4/28/2025,1111,2023,401,3,3322.93,6,MobilePay
992,9/14/2024,1082,2019,401,1,3684.09,4,Cash
993,5/3/2025,1005,2023,404,2,3436.35,9,DebitCard
994,8/31/2024,1071,2048,403,2,330.35,7,CreditCard
995,6/10/2024,1026,2039,401,2,1312.82,1,Cash
996,7/4/2024,1053,2062,401,3,198.81,11,MobilePay
997,2/1/2025,1080,2057,402,0,1336.35,8,DebitCard
998,1/5/2025,1030,2044,404,0,1496.31,5,CreditCard
999,5/6/2025,1034,2066,402,2,473.07,12,Cash
1000,10/11/2024,1116,2091,402,2,3433.66,3,MobilePay
1001,11/23/2024,1111,2051,402,1,1780.26,10,DebitCard
1002,9/23/2024,1149,2075,403,1,1001.27,2,Cash
1003,4/20/2025,1191,2054,401,3,2088.12,6,CreditCard
1004,4/26/2025,1115,2013,403,2,4447.63,4,MobilePay
1005,5/15/2025,1101,2023,403,1,826.88,9,DebitCard
1006,1/17/2025,1199,2009,403,2,89.45,7,CreditCard
1007,10/8/2024,1066,2077,402,0,1446.72,1,MobilePay
1008,5/13/2025,1171,2079,404,2,723.47,11,Cash
1009,12/1/2024,1020,2015,404,2,511.02,8,DebitCard
1010,6/9/2024,1034,2036,402,3,1090.26,5,MobilePay
1011,12/9/2024,1004,2019,404,2,2056.21,12,CreditCard
1012,7/5/2024,1126,2050,403,3,1300.14,3,Cash
1013,5/1/2025,1158,2035,401,1,1952.87,10,DebitCard
1014,2/1/2025,1043,2054,401,0,4032.25,2,CreditCard
1015,7/17/2024,1019,2039,404,1,3125.54,6,MobilePay
1016,7/20/2024,1037,2052,404,1,1339.47,4,Cash
1017,5/24/2025,1187,2011,403,0,1679.31,9,DebitCard
1018,9/7/2024,1052,2009,404,,40.26,7,Cash
1019,3/28/2025,1066,2070,403,2,101.74,1,MobilePay
1020,4/7/2025,1116,2054,404,1,1345.79,11,CreditCard
1021,9/21/2024,1020,2073,401,0,519.1,8,DebitCard
1022,4/25/2025,1034,2067,404,0,213.93,5,CreditCard
1023,11/14/2024,1005,2006,404,0,795.92,12,Cash
1024,5/7/2025,1071,2076,403,3,262.91,3,MobilePay
1025,6/22/2024,1066,2013,401,1,954.64,10,DebitCard
1026,9/1/2024,1183,2050,401,2,383.51,2,MobilePay
1027,8/23/2024,1180,2093,401,3,1712.5,6,CreditCard
1028,2/1/2025,1066,2054,404,0,2425.65,4,Cash
1029,6/9/2024,1019,2013,403,0,1613.8,9,DebitCard
1030,7/16/2024,1145,2037,402,1,1561.75,7,CreditCard
1031,7/12/2024,1085,2094,403,2,544.4,1,MobilePay
1032,11/22/2024,1077,2066,404,0,850.12,11,Cash
1033,8/30/2024,1091,2031,404,0,1911.89,8,DebitCard
1034,1/9/2025,1160,2057,402,2,812.5,5,Cash
1035,11/9/2024,1079,2039,403,0,2547.62,12,CreditCard
1036,5/21/2025,1073,2013,404,1,1176.02,3,MobilePay
1037,5/20/2025,1170,2091,403,,2542.36,10,DebitCard
1038,8/29/2024,1031,2041,401,0,1119.73,2,CreditCard
1039,4/19/2025,1128,2098,402,2,1479.45,6,Cash
1040,11/14/2024,1074,2091,403,3,4851.08,4,MobilePay
1041,7/12/2024,1077,2022,404,2,321.39,9,DebitCard
1042,3/8/2025,1106,2038,403,3,783.13,7,MobilePay
1043,4/18/2025,1035,2088,403,2,883.95,1,CreditCard
1044,11/10/2024,1007,2003,404,1,639.66,11,Cash
1045,9/7/2024,1032,2072,403,,295.57,8,DebitCard
1046,1/24/2025,1195,2058,401,2,1317.27,5,CreditCard
1047,10/12/2024,1020,2088,403,0,1365.11,12,MobilePay
1048,2/24/2025,1071,2071,404,1,656.24,3,Cash
1049,5/29/2025,1032,2025,401,,1765.8,10,DebitCard
1050,12/7/2024,1066,2064,404,0,993.25,2,Cash
1051,8/16/2024,1020,2087,404,0,1290.58,6,MobilePay
1052,8/16/2024,1168,2097,402,2,950.09,4,CreditCard
1053,12/24/2024,1070,2089,401,3,602.67,9,DebitCard
1054,7/20/2024,1148,2070,404,,144.79,7,CreditCard
1055,11/23/2024,1070,2023,403,1,3678.01,1,Cash
1056,11/2/2024,1116,2092,403,1,1537.08,11,MobilePay
1057,10/1/2024,1165,2060,402,2,681.95,8,DebitCard
1058,5/16/2025,1158,2008,401,,501.82,5,MobilePay
1059,1/21/2025,1173,2097,402,1,4463.4,12,CreditCard
1060,2/19/2025,1107,2007,403,0,779.93,3,Cash
1061,1/5/2025,1116,2046,404,1,78.75,10,DebitCard
1062,1/28/2025,1116,2067,402,0,1353.88,2,CreditCard
1063,8/23/2024,1001,2052,401,3,454.58,6,MobilePay
1064,3/30/2025,1091,2071,402,3,783.43,4,Cash
1065,6/30/2024,1020,2091,402,,601.44,9,DebitCard
1066,3/28/2025,1064,2045,401,1,195.82,7,Cash
1067,12/21/2024,1156,2051,401,0,1877.01,1,CreditCard
1068,5/27/2025,1008,2040,402,0,86.59,11,MobilePay
1069,2/21/2025,1169,2007,402,0,187.99,8,DebitCard
1070,11/9/2024,1020,2061,402,0,1018.36,5,CreditCard
1071,9/1/2024,1122,2029,401,0,123.59,12,Cash
1072,12/11/2024,1174,2002,404,,1406.11,3,MobilePay
1073,11/13/2024,1035,2019,403,2,760.65,10,DebitCard
1074,9/4/2024,1058,2096,401,0,537.35,2,MobilePay
1075,6/25/2024,1032,2013,403,1,1083.72,6,CreditCard
1076,11/4/2024,1168,2041,402,2,4364.42,4,Cash
1077,11/16/2024,1093,2037,402,2,1105.77,9,DebitCard
1078,7/14/2024,1105,2079,404,1,4286.41,7,CreditCard
1079,12/7/2024,1141,2054,402,,2481.25,1,MobilePay
1080,3/7/2025,1005,2004,403,3,1931.94,11,Cash
1081,6/26/2024,1098,2048,404,1,409.63,8,DebitCard
1082,11/14/2024,1020,2054,401,2,4583.52,5,Cash
1083,3/24/2025,1193,2039,404,0,2989.82,12,MobilePay
1084,5/16/2025,1073,2068,404,2,793.52,3,CreditCard
1085,2/27/2025,1033,2035,403,1,1831.21,10,DebitCard
1086,12/20/2024,1020,2084,403,0,1158.46,6,CreditCard
1087,10/8/2024,1045,2002,404,,749.51,3,Cash
1088,1/9/2025,1104,2019,403,2,2481.98,11,MobilePay
1089,9/14/2024,1066,2016,402,1,1329.16,2,DebitCard
1090,9/4/2024,1047,2056,403,,168.59,9,MobilePay
1091,2/13/2025,1065,2054,401,2,2781.22,4,CreditCard
1092,7/18/2024,1071,2040,404,,49.63,7,Cash
1093,6/11/2024,1092,2046,403,2,32.44,1,DebitCard
1094,6/20/2024,1151,2039,402,2,2204.78,8,CreditCard
1095,12/22/2024,1038,2083,401,1,1995.74,5,MobilePay
1096,1/4/2025,1137,2067,401,3,430.3,12,Cash
1097,12/20/2024,1084,2054,402,0,2502.53,3,DebitCard
1098,5/17/2025,1020,2064,401,3,925.49,10,Cash
1099,11/9/2024,1032,2031,404,1,1601.92,2,CreditCard
1100,10/16/2024,1005,2018,404,1,1758.99,6,MobilePay
1101,6/7/2024,1020,2091,404,1,4252.36,4,DebitCard
1102,6/11/2024,1066,2097,404,2,3636.18,9,CreditCard
1103,9/7/2024,1086,2043,401,0,1845.41,7,Cash
1104,5/15/2025,1161,2055,403,1,1461.23,1,MobilePay
1105,12/24/2024,1130,2013,403,3,2473.64,11,DebitCard
1106,12/5/2024,1197,2041,404,3,2228.3,8,MobilePay
1107,3/3/2025,1010,2094,402,2,1250.18,5,CreditCard
1108,7/12/2024,1030,2091,404,1,4629.62,12,Cash
1109,5/29/2025,1059,2018,401,1,1809.96,3,DebitCard
1110,5/17/2025,1049,2013,403,3,2844.02,10,CreditCard
1111,4/1/2025,1028,2015,404,3,1735.78,2,MobilePay
1112,5/30/2025,1029,2010,402,2,703.91,6,Cash
1113,11/20/2024,1172,2090,403,0,1868.12,4,DebitCard
1114,3/18/2025,1142,2080,401,0,1193.37,9,Cash
1115,4/17/2025,1071,2023,404,3,1393.58,7,MobilePay
1116,4/18/2025,1185,2000,404,,456.67,1,CreditCard
1117,8/13/2024,1067,2080,402,3,1910.95,11,DebitCard
1118,4/18/2025,1074,2062,404,3,476.91,8,CreditCard
1119,5/19/2025,1195,2091,403,3,2591.31,5,Cash
1120,10/7/2024,1005,2099,404,3,1390.08,12,MobilePay
1121,6/13/2024,1055,2052,401,2,669.36,3,DebitCard
1122,11/2/2024,1102,2013,403,1,4183.36,10,MobilePay
1123,10/4/2024,1146,2068,402,0,1245.94,2,CreditCard
1124,10/11/2024,1005,2002,404,2,1545.34,6,Cash
1125,12/15/2024,1132,2097,402,3,1532.01,4,DebitCard
1126,3/21/2025,1084,2070,402,0,115.72,9,Credit
1127,12/9/2024,1124,2041,403,,3596.32,7,CreditCard
1128,6/15/2024,1096,2016,403,0,1458.12,1,MobilePay
1129,3/6/2025,1003,2069,402,3,1231.1,11,Cash
1130,10/5/2024,1131,2038,403,0,1329.3,8,DebitCard
1131,11/25/2024,1023,2079,403,1,4969.19,5,CreditCard
1132,2/19/2025,1195,2013,404,0,1544.52,12,Cash
1133,10/26/2024,1164,2029,401,1,141.89,3,MobilePay
1134,12/25/2024,1005,2060,402,,853.12,10,DebitCard
1135,2/24/2025,1009,2070,404,2,115.71,2,CreditCard
1136,3/18/2025,1080,2030,403,3,1724.37,6,Cash
1137,5/30/2025,1066,2009,404,0,114.74,4,MobilePay
1138,8/9/2024,1029,2079,404,3,4433.97,9,DebitCard
1139,11/9/2024,1066,2037,403,2,373.59,7,Cash
1140,9/27/2024,1157,2047,403,1,1857.81,1,CreditCard
1141,2/15/2025,1034,2091,401,1,801.72,11,MobilePay
1142,5/24/2025,1048,2019,404,0,3175.05,8,DebitCard
1143,6/29/2024,1057,2009,402,3,52.81,5,CreditCard
1144,1/2/2025,1065,2082,402,,1474.78,12,MobilePay
1145,9/22/2024,1026,2097,404,2,3817.69,3,Cash
1146,12/30/2024,1053,2035,402,1,2639.59,10,DebitCard
1147,6/1/2024,1034,2091,404,2,3920.03,2,MobilePay
1148,9/7/2024,1198,2060,403,2,1772.41,6,CreditCard
1149,4/5/2025,1162,2091,402,3,4050.34,4,Cash
1150,1/31/2025,1111,2022,401,3,724.68,9,DebitCard
1151,11/11/2024,1048,2022,401,2,60.95,7,CreditCard
1152,10/4/2024,1089,2064,401,0,1301.26,1,MobilePay
1153,11/4/2024,1180,2013,401,3,3345.08,11,Cash
1154,11/30/2024,1165,2013,401,1,1296.08,8,DebitCard
1155,4/9/2025,1066,2013,403,2,1373.82,5,Cash
1156,12/29/2024,1089,2021,403,3,1352.06,12,MobilePay
1157,6/27/2024,1116,2010,402,2,1393,3,CreditCard
1158,11/8/2024,1000,2070,403,3,107.48,10,DebitCard
1159,12/19/2024,1029,2023,401,0,4049.32,2,CreditCard
1160,8/29/2024,1020,2031,403,1,1489.32,6,Cash
1161,10/4/2024,1073,2023,403,1,1396.51,4,MobilePay
1162,5/24/2025,1112,2091,403,2,2853.69,9,DebitCard
1163,3/31/2025,1043,2039,404,1,2452.34,7,MobilePay
1164,1/12/2025,1073,2097,403,1,2604.6,1,CreditCard
1165,6/14/2024,1116,2059,403,3,1807.49,11,Cash
1166,10/9/2024,1089,2001,402,2,1810.81,8,DebitCard
1167,8/17/2024,1041,2023,401,3,3625.24,5,CreditCard
1168,2/21/2025,1062,2054,403,3,4868.45,12,MobilePay
1169,4/18/2025,1129,2079,403,3,1238.12,3,Cash
1170,8/9/2024,1152,2067,402,1,699.64,10,DebitCard
1171,5/17/2025,1079,2018,403,1,1334.29,2,Cash
1172,8/23/2024,1020,2035,402,1,2999.07,6,CreditCard
1173,3/11/2025,1116,2046,404,3,126.39,4,MobilePay
1174,2/9/2025,1024,2040,402,2,124.77,9,DebitCard
1175,2/20/2025,1100,2044,404,0,1236.62,7,CreditCard
1176,3/8/2025,1087,2000,404,1,416.54,1,Cash
1177,8/26/2024,1086,2023,404,2,4195.74,11,MobilePay
1178,6/15/2024,1107,2079,401,0,3797.02,8,DebitCard
1179,1/17/2025,1003,2023,404,0,4819.64,5,MobilePay
1180,11/5/2024,1077,2094,401,3,1572.96,12,CreditCard
1181,2/12/2025,1093,2023,404,3,860.04,3,Cash
1182,6/3/2024,1181,2025,404,3,287.03,10,DebitCard
1183,11/30/2024,1153,2032,404,2,95.88,2,CreditCard
1184,9/18/2024,1106,2054,403,0,664.76,6,MobilePay
1185,2/23/2025,1066,2016,402,3,723.5,4,Cash
1186,11/22/2024,1187,2072,404,,124.66,9,DebitCard
1187,12/28/2024,1025,2092,401,2,93.65,7,Cash
1188,5/15/2025,1167,2010,404,1,1990.09,1,MobilePay
1189,12/30/2024,1062,2006,403,1,902.04,11,CreditCard
1190,2/28/2025,1070,2005,404,2,844.01,8,DebitCard
1191,6/8/2024,1033,2091,403,1,1960.74,5,CreditCard
1192,6/28/2024,1182,2058,404,2,977.43,12,Cash
1193,12/16/2024,1081,2046,402,3,107.68,3,MobilePay
1194,1/25/2025,1008,2073,401,2,1508.62,10,DebitCard
1195,12/10/2024,1192,2046,401,1,89.08,2,MobilePay
1196,11/9/2024,1192,2071,404,3,306.81,6,CreditCard
1197,12/28/2024,1024,2027,401,1,1545.41,4,Cash
1198,5/27/2025,1140,2096,402,2,758.19,9,DebitCard
1199,7/15/2024,1162,2040,404,3,74.95,7,CreditCard
1200,3/30/2025,1045,2000,403,1,241.73,1,MobilePay
1201,12/21/2024,1107,2081,401,1,1031.55,11,Cash
1202,7/5/2024,1104,2041,402,3,4783.31,8,DebitCard
1203,6/10/2024,1167,2065,402,1,1459.97,5,Cash
1204,9/7/2024,1182,2041,402,0,2575.31,12,CreditCard
1205,9/9/2024,1061,2059,401,2,1822.31,3,MobilePay
1206,9/9/2024,1017,2013,404,3,816.65,10,DebitCard
1207,11/9/2024,1183,2091,401,0,2292.79,2,CreditCard
1208,3/29/2025,1093,2065,404,0,1701.79,6,Cash
1209,3/4/2025,1028,2046,404,1,121.38,4,MobilePay
1210,8/26/2024,1066,2090,404,2,1393.93,9,DebitCard
1211,10/11/2024,1066,2076,401,1,100.58,7,MobilePay
1212,4/19/2025,1182,2023,403,3,1194.99,1,CreditCard
1213,3/22/2025,1020,2032,402,,640.77,11,Cash
1214,12/22/2024,1184,2066,404,1,1305.51,8,DebitCard
1215,12/23/2024,1133,2062,402,3,1799.41,5,CreditCard
1216,6/7/2024,1087,2035,402,0,2104.26,12,MobilePay
1217,11/22/2024,1003,2067,402,2,827.06,3,Cash
1218,7/12/2024,1017,2097,401,0,2853.27,10,DebitCard
1219,9/8/2024,1046,2083,402,3,1959.79,2,Cash
1220,9/17/2024,1190,2019,402,0,1597.73,6,MobilePay
1221,3/6/2025,1025,2006,403,0,276.99,4,CreditCard
1222,7/6/2024,1071,2038,401,0,913.15,9,DebitCard
1223,1/11/2025,1162,2058,401,3,1010.58,7,CreditCard
1224,8/12/2024,1131,2041,403,1,3550.29,1,Cash
1225,12/4/2024,1028,2023,404,,2792.97,11,MobilePay
1226,12/1/2024,1005,2012,404,1,261.99,8,DebitCard
1227,9/4/2024,1078,2070,404,2,39.44,5,MobilePay
1228,1/24/2025,1049,2021,402,1,1057.11,12,CreditCard
1229,11/26/2024,1106,2034,402,3,1677.16,3,Cash
1230,10/26/2024,1186,2095,403,3,1537.26,10,DebitCard
1231,6/3/2024,1014,2045,402,2,1423.46,2,CreditCard
1232,8/25/2024,1075,2003,403,3,1141.95,6,MobilePay
1233,8/22/2024,1032,2013,401,2,4736.72,4,Cash
1234,12/25/2024,1011,2049,404,3,159.42,9,DebitCard
1235,10/16/2024,1112,2014,404,0,1561.72,7,Cash
1236,11/9/2024,1116,2073,402,3,1166.83,1,CreditCard
1237,3/6/2025,1135,2088,401,0,1413.54,11,MobilePay
1238,2/24/2025,1092,2057,402,3,756.3,8,DebitCard
1239,8/22/2024,1066,2013,402,3,4127.29,5,CreditCard
1240,3/20/2025,1015,2065,403,,112.56,12,Cash
1241,12/4/2024,1137,2073,403,0,1949.74,3,MobilePay
1242,3/13/2025,1131,2011,404,1,1545.87,10,DebitCard
1243,11/14/2024,1115,2094,402,0,1171.69,2,MobilePay
1244,11/20/2024,1189,2055,401,2,0,6,CreditCard
1245,3/31/2025,1071,2029,403,2,101.51,4,Cash
1246,8/23/2024,1090,2091,402,1,1317.14,9,DebitCard
1247,6/12/2024,1010,2069,403,2,1860.51,7,CreditCard
1248,1/18/2025,1116,2034,402,1,103.23,1,MobilePay
1249,4/18/2025,1031,2048,401,1,921.28,11,Cash
1250,11/4/2024,1005,2015,401,0,458.79,8,DebitCard
1251,5/10/2025,1091,2040,404,0,60.38,5,Cash
1252,9/13/2024,1032,2079,404,0,4755.79,12,MobilePay
1253,4/3/2025,1166,2009,404,0,48.46,3,CreditCard
1254,1/13/2025,1036,2022,401,1,966.13,10,DebitCard
1255,6/17/2024,1053,2084,403,3,867.52,2,CreditCard
1256,8/11/2024,1038,2085,402,0,108.46,6,Cash
1257,8/24/2024,1095,2033,403,,105.57,4,MobilePay
1258,11/24/2024,1036,2005,404,1,79.13,9,DebitCard
1259,4/25/2025,1066,2091,404,3,3214.72,7,MobilePay
1260,1/8/2025,1120,2032,402,2,1353.44,1,CreditCard
1261,7/11/2024,1146,2035,402,1,869.85,11,Cash
1262,7/11/2024,1157,2035,403,2,4882.81,8,DebitCard
1263,1/23/2025,1147,2034,402,2,1179.77,5,Credit
1264,5/9/2025,1005,2025,402,,1678.99,12,CreditCard
1265,9/6/2024,1002,2061,403,3,468.93,3,MobilePay
1266,1/1/2025,1030,2083,403,1,1623.63,10,Cash
1267,11/29/2024,1169,2054,403,,3390.32,2,DebitCard
1268,5/20/2025,1071,2014,401,2,727.87,6,CreditCard
1269,11/20/2024,1021,2064,402,1,1377.12,4,Cash
1270,3/11/2025,1089,2099,402,0,757.18,9,MobilePay
1271,9/3/2024,1135,2023,401,1,3879.97,7,DebitCard
1272,8/3/2024,1156,2025,403,,831.7,1,CreditCard
1273,11/2/2024,1107,2059,403,2,?,11,Cash
1274,9/12/2024,1079,2039,401,,1147.06,8,MobilePay
1275,3/29/2025,1062,2020,404,1,733.29,5,DebitCard
1276,9/1/2024,1035,2015,402,1,1533.14,12,Cash
1277,6/5/2024,1020,2098,404,3,293.49,3,CreditCard
1278,2/26/2025,1018,2096,403,0,1787.68,10,MobilePay
1279,7/18/2024,1149,2091,403,0,3792.92,2,CreditCard
1280,5/17/2025,1061,2085,404,3,1294.22,6,MobilePay
1281,4/13/2025,1185,2032,403,2,212.03,4,Cash
1282,7/13/2024,1062,2028,404,0,1661.21,9,DebitCard
1283,11/30/2024,1144,2066,404,,1684.5,7,CreditCard
1284,1/11/2025,1066,2035,403,3,3732.3,1,Cash
1285,6/17/2024,1112,2073,401,3,100,11,MobilePay
1286,12/19/2024,1089,2079,401,2,3573.55,8,DebitCard
1287,10/19/2024,1070,2006,403,2,363.15,5,CreditCard
1288,12/17/2024,1165,2046,403,1,129.93,12,Cash
1289,10/12/2024,1189,2029,403,0,22.66,3,MobilePay
1290,11/7/2024,1163,2079,402,3,4126.54,10,DebitCard
1291,4/25/2025,1043,2009,402,2,85.36,2,Cash
1292,11/4/2024,1050,2039,404,1,2897.72,6,CreditCard
1293,11/4/2024,1026,2094,403,0,488.41,4,MobilePay
1294,3/30/2025,1116,2035,401,1,1516.25,9,DebitCard
1295,1/13/2025,1034,2013,404,3,4992.68,7,CreditCard
1296,8/19/2024,1005,2049,403,2,563.94,1,MobilePay
1297,10/26/2024,1060,2040,401,1,125.84,11,Cash
1298,2/7/2025,1148,2097,404,0,3218.41,8,DebitCard
1299,2/15/2025,1165,2028,404,0,903.85,5,MobilePay
1300,12/24/2024,1116,2091,401,3,1165.46,12,CreditCard
1301,1/30/2025,1020,2093,401,3,1540.51,3,Cash
1302,7/26/2024,1169,2068,403,3,1102.24,10,DebitCard
1303,1/29/2025,1001,2006,403,0,1083.06,6,CreditCard
1304,2/20/2025,1063,2099,402,0,1015.2,3,MobilePay
1305,7/20/2024,1005,2087,404,3,320.09,11,Cash
1306,10/17/2024,1089,2079,403,1,1402.73,2,DebitCard
1307,10/19/2024,1020,2009,403,,147.48,9,Cash
1308,6/26/2024,1043,2097,401,,624.44,4,MobilePay
1309,4/28/2025,1017,2024,404,1,239.08,7,CreditCard
1310,1/30/2025,1089,2056,402,3,125.61,1,DebitCard
1311,12/12/2024,1030,2039,403,1,1253.23,8,CreditCard
1312,7/12/2024,1116,2043,404,3,1890.82,5,Cash
1313,1/23/2025,1071,2030,404,3,164.32,12,MobilePay
1314,5/26/2025,1168,2075,401,0,675.08,3,DebitCard
1315,12/9/2024,1136,2096,402,1,436.18,10,MobilePay
1316,5/12/2025,1111,2062,401,2,1238.84,2,CreditCard
1317,10/3/2024,1197,2013,401,0,3143.61,6,Cash
1318,4/26/2025,1164,2009,401,,36.35,4,DebitCard
1319,5/19/2025,1005,2067,402,0,242.37,9,CreditCard
1320,5/15/2025,1182,2029,404,0,63.41,7,MobilePay
1321,4/26/2025,1020,2035,403,3,2173.03,1,Cash
1322,4/4/2025,1116,2079,403,3,3695.78,11,DebitCard
1323,4/27/2025,1167,2034,404,3,785.41,8,Cash
1324,4/5/2025,1032,2013,404,,1080,5,CreditCard
1325,2/1/2025,1066,2091,401,2,3830.42,12,MobilePay
1326,5/16/2025,1177,2068,403,2,282.83,3,DebitCard
1327,3/29/2025,1022,2063,402,0,263.22,10,CreditCard
1328,9/2/2024,1047,2019,402,2,1142.41,2,Cash
1329,12/26/2024,1071,2092,403,,347.79,6,MobilePay
1330,4/12/2025,1044,2025,401,1,1035.91,4,DebitCard
1331,9/1/2024,1085,2056,401,0,1223.24,9,MobilePay
1332,9/26/2024,1089,2019,404,0,1264.62,7,CreditCard
1333,5/9/2025,1036,2087,402,,0,1,Cash
1334,6/26/2024,1145,2035,401,0,4207.99,11,DebitCard
1335,11/27/2024,1098,2039,404,1,3256.74,8,CreditCard
1336,10/17/2024,1116,2019,404,2,1790.89,5,MobilePay
